InvoiceID,PayerAccountId,LinkedAccountId,RecordType,RecordId,ProductName,RateId,SubscriptionId,PricingPlanId,UsageType,Operation,AvailabilityZone,ReservedInstance,ItemDescription,UsageStartDate,UsageEndDate,UsageQuantity,BlendedRate,BlendedCost,UnBlendedRate,UnBlendedCost,ResourceId,aws:createdBy,user:Client,user:Name,user:Project,user:name
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Glacier,17226766,7462653,1308456,ReadCapacityUnit-Hrs,HeadObject,us-east-2,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-02-24 00:00:00,2017-10-26 00:00:00,16,2,2,2,2,arn:aws:dynamodb:us-east-1:356967975209:table/buffercounter/tableId/c150cea9-b97f-4c1e-a747-0ac9f3ae5164,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon DynamoDB,17226766,7462653,1308456,ReadCapacityUnit-Hrs,GetObject,eu-west-1,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-11-23 00:00:00,2017-12-01 00:00:00,24,5,5,5,5,i-82a6351a,,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Simple Storage Service,17226766,7462653,1308456,ReadCapacityUnit-Hrs,CreateVolumne-Gp2,us-east-1,N,$0.00 per alarm-month - first 10 alarms,2017-12-02 00:00:00,2018-01-02 00:00:00,3,1,1,1,1,i-cb647327,,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Glacier,17226766,7462653,1308456,ReadCapacityUnit-Hrs,EBS:IO-Read,ap-southeast-2,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2016-12-02 00:00:00,2017-08-11 00:00:00,22,8,8,8,8,i-82a6351a,,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Simple Storage Service,17226766,7462653,1308456,ReadCapacityUnit-Hrs,EBS:IO_Write,us-east-1,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-07-14 00:00:00,2018-01-07 00:00:00,17,1,1,1,1,arn:aws:dynamodb:us-east-1:356967975209:table/buffercounter/tableId/c150cea9-b97f-4c1e-a747-0ac9f3ae5164,IAMUser:AIDAI3NEAVVC5C2TPECRO:TigerTeamUS,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Simple Storage Service,17226766,7462653,1308456,ReadCapacityUnit-Hrs,CommittedThroughput,us-east-1,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-03-04 00:00:00,2017-10-23 00:00:00,23,1,1,1,1,i-cb647327,IAMUser:AIDAI3NEAVVC5C2TPECRO:TigerTeamUS,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon DynamoDB,17226766,7462653,1308456,ReadCapacityUnit-Hrs,LoadBalancing,ap-southeast-2,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-04-13 00:00:00,2017-12-28 00:00:00,16,8,8,8,8,i-419e25d2,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Simple Notification Service,17226766,7462653,1308456,ReadCapacityUnit-Hrs,PutObject,ap-southeast-1,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-07-01 00:00:00,2017-09-10 00:00:00,25,9,9,9,9,i-82a6351a,AssumedRole:AROAIKUA4PI5QNMY6DARS:OpsWorks,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon DynamoDB,17226766,7462653,1308456,ReadCapacityUnit-Hrs,RunInstances:0002,ap-south-1,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-05-16 00:00:00,2017-05-17 00:00:00,17,10,10,10,10,i-cb647327,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon DynamoDB,17226766,7462653,1308456,ReadCapacityUnit-Hrs,RunInstances:0002,eu-west-1,N,$0.00 per alarm-month - first 10 alarms,2017-03-23 00:00:00,2017-07-26 00:00:00,25,5,5,5,5,arn:aws:dynamodb:us-east-1:356967975209:table/buffercounter/tableId/c150cea9-b97f-4c1e-a747-0ac9f3ae5164,,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Simple Storage Service,17226766,7462653,1308456,ReadCapacityUnit-Hrs,HeadBucket,eu-west-2,N,$0.00 per alarm-month - first 10 alarms,2017-04-23 00:00:00,2017-10-31 00:00:00,11,6,6,6,6,i-cb647327,,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Simple Notification Service,17226766,7462653,1308456,ReadCapacityUnit-Hrs,PublicIP-Out,ap-northeast-1,N,$0.00 per alarm-month - first 10 alarms,2017-07-27 00:00:00,2017-11-22 00:00:00,1,12,12,12,12,i-419e25d2,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon DynamoDB,17226766,7462653,1308456,ReadCapacityUnit-Hrs,ReadACL,ca-central-1,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-10-07 00:00:00,2017-12-14 00:00:00,27,7,7,7,7,arn:aws:dynamodb:us-east-1:356967975209:table/buffercounter/tableId/c150cea9-b97f-4c1e-a747-0ac9f3ae5164,,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Simple Storage Service,17226766,7462653,1308456,ReadCapacityUnit-Hrs,RunInstances:0002,sa-east-1,N,$0.00 per alarm-month - first 10 alarms,2016-12-19 00:00:00,2017-04-26 00:00:00,8,4,4,4,4,arn:aws:dynamodb:us-east-1:356967975209:table/buffercounter/tableId/c150cea9-b97f-4c1e-a747-0ac9f3ae5164,AssumedRole:AROAIKUA4PI5QNMY6DARS:OpsWorks,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Elastic Compute Cloud,17226766,7462653,1308456,ReadCapacityUnit-Hrs,None,ap-northeast-2,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-09-23 00:00:00,2017-10-12 00:00:00,30,11,11,11,11,i-cb647327,IAMUser:AIDAI3NEAVVC5C2TPECRO:TigerTeamUS,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Simple Storage Service,17226766,7462653,1308456,ReadCapacityUnit-Hrs,GetObject,sa-east-1,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-04-10 00:00:00,2017-11-13 00:00:00,21,4,4,4,4,i-419e25d2,,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Simple Storage Service,17226766,7462653,1308456,ReadCapacityUnit-Hrs,RunInstances,us-east-2,N,$0.00 per alarm-month - first 10 alarms,2017-11-16 00:00:00,2018-01-15 00:00:00,21,2,2,2,2,i-cb647327,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Kinesis,17226766,7462653,1308456,ReadCapacityUnit-Hrs,PutObject,eu-west-1,N,$0.00 per alarm-month - first 10 alarms,2017-08-13 00:00:00,2017-09-05 00:00:00,29,5,5,5,5,arn:aws:dynamodb:us-east-1:356967975209:table/buffercounter/tableId/c150cea9-b97f-4c1e-a747-0ac9f3ae5164,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Kinesis,17226766,7462653,1308456,ReadCapacityUnit-Hrs,EBS:IO_Write,sa-east-1,N,$0.00 per alarm-month - first 10 alarms,2017-03-03 00:00:00,2017-05-31 00:00:00,28,4,4,4,4,i-419e25d2,AssumedRole:AROAIKUA4PI5QNMY6DARS:OpsWorks,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Kinesis,17226766,7462653,1308456,ReadCapacityUnit-Hrs,standardStorage,sa-east-1,N,$0.00 per alarm-month - first 10 alarms,2017-11-19 00:00:00,2017-12-22 00:00:00,20,4,4,4,4,i-cb647327,,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Data Pipeline,17226766,7462653,1308456,ReadCapacityUnit-Hrs,SubscriptionConfirmation,us-east-2,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-11-16 00:00:00,2017-12-27 00:00:00,13,2,2,2,2,arn:aws:dynamodb:us-east-1:356967975209:table/buffercounter/tableId/c150cea9-b97f-4c1e-a747-0ac9f3ae5164,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Simple Notification Service,17226766,7462653,1308456,ReadCapacityUnit-Hrs,CreateVolume,ap-northeast-2,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2018-01-08 00:00:00,2018-01-15 00:00:00,18,11,11,11,11,i-82a6351a,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Elastic Compute Cloud,17226766,7462653,1308456,ReadCapacityUnit-Hrs,CreateTopic,ap-northeast-1,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-05-19 00:00:00,2017-10-22 00:00:00,16,12,12,12,12,i-cb647327,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Elastic Compute Cloud,17226766,7462653,1308456,ReadCapacityUnit-Hrs,SubscriptionConfirmation,ap-northeast-2,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-10-03 00:00:00,2017-10-07 00:00:00,25,11,11,11,11,i-419e25d2,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Glacier,17226766,7462653,1308456,ReadCapacityUnit-Hrs,ListTopics,us-east-2,N,$0.00 per alarm-month - first 10 alarms,2017-12-26 00:00:00,2018-01-12 00:00:00,4,2,2,2,2,arn:aws:dynamodb:us-east-1:356967975209:table/buffercounter/tableId/c150cea9-b97f-4c1e-a747-0ac9f3ae5164,,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Kinesis,17226766,7462653,1308456,ReadCapacityUnit-Hrs,PublicIP-Out,ca-central-1,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-07-11 00:00:00,2017-07-29 00:00:00,13,7,7,7,7,i-419e25d2,IAMUser:AIDAI3NEAVVC5C2TPECRO:TigerTeamUS,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Simple Notification Service,17226766,7462653,1308456,ReadCapacityUnit-Hrs,CreateVolumne-Gp2,ap-northeast-1,N,$0.00 per alarm-month - first 10 alarms,2017-01-30 00:00:00,2017-12-08 00:00:00,0,12,12,12,12,i-419e25d2,IAMUser:AIDAI3NEAVVC5C2TPECRO:TigerTeamUS,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Simple Notification Service,17226766,7462653,1308456,ReadCapacityUnit-Hrs,RunInstances:0002,us-west-2,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-01-08 00:00:00,2017-11-23 00:00:00,5,3,3,3,3,arn:aws:dynamodb:us-east-1:356967975209:table/buffercounter/tableId/c150cea9-b97f-4c1e-a747-0ac9f3ae5164,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Data Pipeline,17226766,7462653,1308456,ReadCapacityUnit-Hrs,LoadBalancing,ap-northeast-1,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-06-10 00:00:00,2017-11-12 00:00:00,20,12,12,12,12,i-cb647327,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Simple Storage Service,17226766,7462653,1308456,ReadCapacityUnit-Hrs,standardStorage,us-east-2,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2016-12-13 00:00:00,2017-04-30 00:00:00,19,2,2,2,2,arn:aws:dynamodb:us-east-1:356967975209:table/buffercounter/tableId/c150cea9-b97f-4c1e-a747-0ac9f3ae5164,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Simple Notification Service,17226766,7462653,1308456,ReadCapacityUnit-Hrs,AssociateAdressVPC,eu-west-1,N,$0.00 per alarm-month - first 10 alarms,2017-05-29 00:00:00,2017-06-16 00:00:00,6,5,5,5,5,arn:aws:dynamodb:us-east-1:356967975209:table/buffercounter/tableId/c150cea9-b97f-4c1e-a747-0ac9f3ae5164,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Glacier,17226766,7462653,1308456,ReadCapacityUnit-Hrs,CreateVolume,ap-southeast-1,N,$0.00 per alarm-month - first 10 alarms,2017-12-23 00:00:00,2018-01-08 00:00:00,15,9,9,9,9,i-419e25d2,AssumedRole:AROAIKUA4PI5QNMY6DARS:OpsWorks,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Elastic Compute Cloud,17226766,7462653,1308456,ReadCapacityUnit-Hrs,HeadObject,ap-northeast-1,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-05-12 00:00:00,2017-07-29 00:00:00,23,12,12,12,12,i-419e25d2,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Data Pipeline,17226766,7462653,1308456,ReadCapacityUnit-Hrs,AssociateAdressVPC,us-west-2,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-10-05 00:00:00,2018-01-04 00:00:00,29,3,3,3,3,i-82a6351a,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Data Pipeline,17226766,7462653,1308456,ReadCapacityUnit-Hrs,CommittedThroughput,us-east-1,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-10-29 00:00:00,2018-01-11 00:00:00,21,1,1,1,1,i-cb647327,,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Simple Storage Service,17226766,7462653,1308456,ReadCapacityUnit-Hrs,EBS:IO_Write,ap-southeast-1,N,$0.00 per alarm-month - first 10 alarms,2017-10-19 00:00:00,2017-12-25 00:00:00,5,9,9,9,9,i-cb647327,,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Elastic Compute Cloud,17226766,7462653,1308456,ReadCapacityUnit-Hrs,EBS:IO-Read,ap-south-1,N,$0.00 per alarm-month - first 10 alarms,2017-08-04 00:00:00,2017-08-24 00:00:00,23,10,10,10,10,i-419e25d2,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Kinesis,17226766,7462653,1308456,ReadCapacityUnit-Hrs,CreateVolumne-Gp2,us-west-2,N,$0.00 per alarm-month - first 10 alarms,2017-02-18 00:00:00,2017-06-15 00:00:00,8,3,3,3,3,i-cb647327,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon DynamoDB,17226766,7462653,1308456,ReadCapacityUnit-Hrs,ListAllMyBuckets,ap-northeast-2,N,$0.00 per alarm-month - first 10 alarms,2017-08-29 00:00:00,2017-09-09 00:00:00,4,11,11,11,11,arn:aws:dynamodb:us-east-1:356967975209:table/buffercounter/tableId/c150cea9-b97f-4c1e-a747-0ac9f3ae5164,,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Glacier,17226766,7462653,1308456,ReadCapacityUnit-Hrs,standardStorage,us-west-2,N,$0.00 per alarm-month - first 10 alarms,2017-11-16 00:00:00,2017-12-31 00:00:00,20,3,3,3,3,i-82a6351a,IAMUser:AIDAI3NEAVVC5C2TPECRO:TigerTeamUS,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Simple Notification Service,17226766,7462653,1308456,ReadCapacityUnit-Hrs,RunInstances:0002,sa-east-1,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-04-02 00:00:00,2017-12-01 00:00:00,8,4,4,4,4,i-82a6351a,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Cloud Trail,17226766,7462653,1308456,ReadCapacityUnit-Hrs,ReadACL,ap-south-1,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-01-19 00:00:00,2017-12-18 00:00:00,23,10,10,10,10,i-419e25d2,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Simple Notification Service,17226766,7462653,1308456,ReadCapacityUnit-Hrs,HeadBucket,ap-southeast-2,N,$0.00 per alarm-month - first 10 alarms,2017-05-29 00:00:00,2017-05-29 00:00:00,13,8,8,8,8,i-cb647327,,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Elastic Compute Cloud,17226766,7462653,1308456,ReadCapacityUnit-Hrs,RunInstances:0002,us-east-1,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-04-29 00:00:00,2017-08-29 00:00:00,20,1,1,1,1,i-cb647327,IAMUser:AIDAI3NEAVVC5C2TPECRO:TigerTeamUS,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Elastic Compute Cloud,17226766,7462653,1308456,ReadCapacityUnit-Hrs,ListTopics,eu-west-1,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-09-30 00:00:00,2017-12-26 00:00:00,0,5,5,5,5,i-419e25d2,,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Glacier,17226766,7462653,1308456,ReadCapacityUnit-Hrs,PutObject,eu-west-1,N,$0.00 per alarm-month - first 10 alarms,2017-12-10 00:00:00,2017-12-27 00:00:00,5,5,5,5,5,i-419e25d2,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Kinesis,17226766,7462653,1308456,ReadCapacityUnit-Hrs,HeadObject,us-east-1,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-06-16 00:00:00,2017-09-22 00:00:00,9,1,1,1,1,i-cb647327,IAMUser:AIDAI3NEAVVC5C2TPECRO:TigerTeamUS,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Kinesis,17226766,7462653,1308456,ReadCapacityUnit-Hrs,datapipeline,sa-east-1,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2016-12-03 00:00:00,2017-10-30 00:00:00,19,4,4,4,4,i-cb647327,IAMUser:AIDAI3NEAVVC5C2TPECRO:TigerTeamUS,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Data Pipeline,17226766,7462653,1308456,ReadCapacityUnit-Hrs,HeadObject,eu-west-2,N,$0.00 per alarm-month - first 10 alarms,2017-06-12 00:00:00,2017-08-19 00:00:00,7,6,6,6,6,arn:aws:dynamodb:us-east-1:356967975209:table/buffercounter/tableId/c150cea9-b97f-4c1e-a747-0ac9f3ae5164,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon DynamoDB,17226766,7462653,1308456,ReadCapacityUnit-Hrs,ListAllMyBuckets,ca-central-1,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-06-11 00:00:00,2017-11-18 00:00:00,3,7,7,7,7,arn:aws:dynamodb:us-east-1:356967975209:table/buffercounter/tableId/c150cea9-b97f-4c1e-a747-0ac9f3ae5164,AssumedRole:AROAIKUA4PI5QNMY6DARS:OpsWorks,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Cloud Trail,17226766,7462653,1308456,ReadCapacityUnit-Hrs,ListSubscriptions,ap-south-1,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-08-22 00:00:00,2017-10-06 00:00:00,20,10,10,10,10,arn:aws:dynamodb:us-east-1:356967975209:table/buffercounter/tableId/c150cea9-b97f-4c1e-a747-0ac9f3ae5164,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Kinesis,17226766,7462653,1308456,ReadCapacityUnit-Hrs,EBS:IO_Write,ap-northeast-1,N,$0.00 per alarm-month - first 10 alarms,2017-01-31 00:00:00,2017-04-09 00:00:00,13,12,12,12,12,arn:aws:dynamodb:us-east-1:356967975209:table/buffercounter/tableId/c150cea9-b97f-4c1e-a747-0ac9f3ae5164,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Data Pipeline,17226766,7462653,1308456,ReadCapacityUnit-Hrs,datapipeline,sa-east-1,N,$0.00 per alarm-month - first 10 alarms,2016-12-05 00:00:00,2017-07-29 00:00:00,10,4,4,4,4,i-419e25d2,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Kinesis,17226766,7462653,1308456,ReadCapacityUnit-Hrs,PublicIP-In,ca-central-1,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-01-24 00:00:00,2017-07-21 00:00:00,27,7,7,7,7,i-cb647327,IAMUser:AIDAI3NEAVVC5C2TPECRO:TigerTeamUS,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Kinesis,17226766,7462653,1308456,ReadCapacityUnit-Hrs,PublicIP-Out,us-east-1,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-04-16 00:00:00,2017-12-18 00:00:00,10,1,1,1,1,arn:aws:dynamodb:us-east-1:356967975209:table/buffercounter/tableId/c150cea9-b97f-4c1e-a747-0ac9f3ae5164,,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Elastic Compute Cloud,17226766,7462653,1308456,ReadCapacityUnit-Hrs,EBS:IO-Read,ap-south-1,N,$0.00 per alarm-month - first 10 alarms,2017-12-10 00:00:00,2017-12-21 00:00:00,14,10,10,10,10,i-cb647327,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Glacier,17226766,7462653,1308456,ReadCapacityUnit-Hrs,CommittedThroughput,ap-southeast-2,N,$0.00 per alarm-month - first 10 alarms,2017-10-20 00:00:00,2017-11-08 00:00:00,9,8,8,8,8,i-419e25d2,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Glacier,17226766,7462653,1308456,ReadCapacityUnit-Hrs,PutObject,ca-central-1,N,$0.00 per alarm-month - first 10 alarms,2017-05-17 00:00:00,2017-08-23 00:00:00,22,7,7,7,7,arn:aws:dynamodb:us-east-1:356967975209:table/buffercounter/tableId/c150cea9-b97f-4c1e-a747-0ac9f3ae5164,,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Elastic Compute Cloud,17226766,7462653,1308456,ReadCapacityUnit-Hrs,CreateVolumne-Gp2,ap-south-1,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-05-26 00:00:00,2017-09-09 00:00:00,18,10,10,10,10,i-cb647327,,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Data Pipeline,17226766,7462653,1308456,ReadCapacityUnit-Hrs,CreateVolume,ap-southeast-2,N,$0.00 per alarm-month - first 10 alarms,2017-08-10 00:00:00,2017-10-17 00:00:00,0,8,8,8,8,i-cb647327,,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Simple Storage Service,17226766,7462653,1308456,ReadCapacityUnit-Hrs,CreateVolume,ap-south-1,N,$0.00 per alarm-month - first 10 alarms,2017-08-30 00:00:00,2017-10-06 00:00:00,4,10,10,10,10,i-cb647327,AssumedRole:AROAIKUA4PI5QNMY6DARS:OpsWorks,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Simple Notification Service,17226766,7462653,1308456,ReadCapacityUnit-Hrs,ListBucket,ca-central-1,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-10-29 00:00:00,2018-01-01 00:00:00,27,7,7,7,7,i-cb647327,,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Cloud Trail,17226766,7462653,1308456,ReadCapacityUnit-Hrs,SubscriptionConfirmation,ap-northeast-2,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-04-18 00:00:00,2017-11-24 00:00:00,12,11,11,11,11,arn:aws:dynamodb:us-east-1:356967975209:table/buffercounter/tableId/c150cea9-b97f-4c1e-a747-0ac9f3ae5164,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon DynamoDB,17226766,7462653,1308456,ReadCapacityUnit-Hrs,ListBucket,us-east-1,N,$0.00 per alarm-month - first 10 alarms,2017-11-05 00:00:00,2017-12-28 00:00:00,2,1,1,1,1,i-419e25d2,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Simple Notification Service,17226766,7462653,1308456,ReadCapacityUnit-Hrs,CreateTopic,sa-east-1,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-04-01 00:00:00,2017-10-08 00:00:00,10,4,4,4,4,i-419e25d2,AssumedRole:AROAIKUA4PI5QNMY6DARS:OpsWorks,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon DynamoDB,17226766,7462653,1308456,ReadCapacityUnit-Hrs,SubscriptionConfirmation,us-west-2,N,$0.00 per alarm-month - first 10 alarms,2017-06-15 00:00:00,2017-07-01 00:00:00,8,3,3,3,3,i-82a6351a,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
